cluster	feature	p_c	p_rest	delta_p	delta_p_ci_lo	delta_p_ci_hi	cohens_h	log_OR	fisher_p	support	fisher_p_bh	bh_reject	is_defining_descriptive
0	amr_12	0.024793388429752067	0.6582278481012658	-0.6334344596715137	-0.7388455905429439	-0.5195104090386023	-1.5765527695111978	-4.16877715700487	3.849739644446597e-24	3	1.4971209728403432e-23	True	True
0	amr_13	0.9669421487603306	0.0759493670886076	0.890992781671723	0.8130112982529554	0.9498901558740453	2.2175173624321545	5.6878441661251395	5.2946399334962744e-42	117	3.706247953447392e-41	True	True
0	amr_14	0.024793388429752067	0.2911392405063291	-0.266345852076577	-0.36577309341981373	-0.160686264253583	-0.8236258278271553	-2.644909775077536	4.886430188045817e-08	3	8.144050313409695e-08	True	True
0	vir_00	0.0743801652892562	0.35443037974683544	-0.28005021445757927	-0.39186107333403075	-0.16436865780939436	-0.7229256166550182	-1.879983702642894	1.236222961946307e-06	9	1.8812088551356846e-06	True	True
0	vir_01	0.9917355371900827	0.0379746835443038	0.9537608536457789	0.9096348990480175	0.9917355371900827	2.5672713642902654	7.4707124171596675	2.1402175307454473e-50	120	7.490761357609066e-49	True	True
0	vir_02	0.03305785123966942	0.4936708860759494	-0.46061303483627997	-0.5742886285176274	-0.35108274924155247	-1.1924674868970822	-3.237359634602522	4.245768805768467e-15	4	1.2383492350158029e-14	True	True
0	vir_03	0.9504132231404959	0.6582278481012658	0.29218537503923014	0.18476828120096248	0.4017156606339576	0.7996784161875896	2.2308411881352046	7.985193129072309e-08	115	1.2703716341705947e-07	True	True
0	vir_04	0.9834710743801653	0.0379746835443038	0.9454963908358616	0.886599016633539	0.9917355371900827	2.491497514245211	6.951553411834532	8.145932732769958e-49	119	1.4255382282347428e-47	True	True
0	vir_05	0.03305785123966942	0.3924050632911392	-0.3593472120514698	-0.48153572549429857	-0.2539360811800398	-0.9882397986879266	-2.8307846846960896	5.570045824119471e-11	4	1.2184475240261343e-10	True	True
0	vir_06	0.024793388429752067	0.2911392405063291	-0.266345852076577	-0.3841406004812219	-0.15917721518987352	-0.8236258278271553	-2.644909775077536	4.886430188045817e-08	3	8.144050313409695e-08	True	True
0	vir_07	0.01652892561983471	0.10126582278481013	-0.08473689716497541	-0.160686264253583	-0.017300449837849157	-0.3898653216836679	-1.737394353293719	0.015245340836336017	2	0.017786230975725355	True	False
0	vir_08	0.024793388429752067	0.3291139240506329	-0.3043205356208808	-0.39707343864420963	-0.20278010252118422	-0.9057599898742945	-2.8196130711700333	2.1852669069614467e-09	3	4.4990789260970965e-09	True	True
0	vir_09	0.9917355371900827	0.0759493670886076	0.9157861701014751	0.8524950308609688	0.9746835443037974	2.4011180803431422	6.8116678741397445	3.3486596695646378e-46	120	2.930077210869058e-45	True	True
0	vir_10	0.9586776859504132	0.0759493670886076	0.8827283188618057	0.807027408724762	0.9519222722042053	2.173776453755856	5.478626410084529	7.862368150618927e-41	116	4.586381421194374e-40	True	True
0	vir_11	0.04132231404958678	0.45569620253164556	-0.4143738884820588	-0.5259362904069463	-0.2940239564808035	-1.0726611900632415	-2.8776945032611376	1.0400957297051406e-12	5	2.4268900359786614e-12	True	True
0	vir_12	0.04132231404958678	0.13924050632911392	-0.09791819227952714	-0.1821320221780521	-0.01422742964745266	-0.3553915080989833	-1.2686564708683548	0.016432598102651994	5	0.018552933341703864	True	False
0	vir_13	0.9752066115702479	0.0379746835443038	0.9372319280259441	0.8871220838999896	0.9834710743801653	2.4331065395494678	6.60667776441694	2.0930439643094704e-47	118	2.4418846250277155e-46	True	True
0	vir_14	0.03305785123966942	0.06329113924050633	-0.03023328800083691	-0.08860759493670886	0.024270321163301602	-0.1429489856974901	-0.6563099036608508	0.3218335294936696	4	0.33129922153760105	False	False
0	vir_15	0.01652892561983471	0.4430379746835443	-0.42650904906370957	-0.542465216026781	-0.3125849984307982	-1.1987809887573473	-3.641069146806586	8.441437976916623e-15	2	2.272694839939091e-14	True	False
0	vir_16	0.04132231404958678	0.05063291139240506	-0.009310597342818284	-0.06795951459357673	0.05134428287477762	-0.04451097542122617	-0.23308792128862507	0.7414374022688103	5	0.7414374022688103	False	False
0	vir_17	0.024793388429752067	0.11392405063291139	-0.08913066220315932	-0.16324144785019354	-0.015019876556125206	-0.37234124613016184	-1.51782908086809	0.013520188283862963	3	0.0163174686184553	True	False
0	vir_18	0.008264462809917356	0.0379746835443038	-0.029710220734386443	-0.0803431321267915	0.008264462809917356	-0.21018217714986787	-1.3016568724854232	0.30248875511227885	1	0.32082140693726546	False	False
0	vir_19	0.03305785123966942	0.1518987341772152	-0.11884088293754577	-0.20508682916623078	-0.03874620776231825	-0.4350323140200953	-1.575961983237711	0.005812083328175614	4	0.0075341820920795	True	False
1	amr_00	0.09090909090909091	0.9153439153439153	-0.8244348244348244	-0.9470899470899471	-0.6055796055796056	-1.938583601132473	-4.298727367535692	2.4032797935163453e-09	1	2.1028698193268023e-08	True	False
1	amr_01	0.9090909090909091	0.06349206349206349	0.8455988455988456	0.6426166426166426	0.9576719576719577	2.019594066438562	4.599152113662528	2.9863688535787695e-10	10	5.2261454937628464e-09	True	True
1	amr_02	0.0	0.6931216931216931	-0.6931216931216931	-0.754100529100529	-0.6349206349206349	-1.9673517643437983	-3.945474313309158	4.703086876888819e-06	0	1.6460804069110866e-05	True	False
1	amr_03	0.7272727272727273	0.021164021164021163	0.7061087061087061	0.43867243867243866	0.9576719576719577	1.7506647738238312	4.606280680272119	1.4011405547212013e-09	8	1.634663980508068e-08	True	True
1	amr_04	0.0	0.7354497354497355	-0.7354497354497355	-0.7936507936507936	-0.671957671957672	-2.0611064199272007	-4.151585480909256	1.078145575237468e-06	0	5.390727876187339e-06	True	False
1	amr_05	0.09090909090909091	0.15343915343915343	-0.06253006253006252	-0.19047619047619047	0.13264790764790751	-0.19243075315869929	-0.2520064698310169	1.0	1	1.0	False	False
1	amr_06	0.09090909090909091	0.0582010582010582	0.032708032708032714	-0.08465608465608465	0.23317700817700804	0.12524951186740435	0.7963314167951762	0.5028400503650206	1	0.6769000677990662	False	False
1	amr_07	0.7272727272727273	0.7407407407407407	-0.013468013468013407	-0.2995550745550746	0.24036796536796529	-0.030482400379425734	-0.15593162419825307	1.0	8	1.0	False	False
1	amr_08	0.9090909090909091	0.783068783068783	0.12602212602212604	-0.06108706108706108	0.25396825396825395	0.35642896686466985	0.6710186180492117	0.4641380545108126	10	0.6532368826364074	False	False
1	amr_09	0.0	0.1746031746031746	-0.1746031746031746	-0.23029100529100527	-0.12169312169312169	-0.8621670552325126	-1.5939836447799625	0.21691012173703278	0	0.3536820691392916	False	False
1	amr_10	0.0	0.07936507936507936	-0.07936507936507936	-0.11917989417989416	-0.042328042328042326	-0.5711684985655375	-0.7144094982118687	1.0	0	1.0	False	False
1	amr_11	0.8181818181818182	0.026455026455026454	0.7917267917267918	0.5268037518037518	0.9788359788359788	1.9338196509462642	4.847902437974497	8.930336871320085e-11	9	3.12561790496203e-09	True	True
1	amr_12	0.0	0.291005291005291	-0.291005291005291	-0.35978835978835977	-0.23002645502645513	-1.1395653324530999	-2.250313037639645	0.037077254763252014	0	0.0720946620396567	False	False
1	amr_13	0.09090909090909091	0.6455026455026455	-0.5545935545935545	-0.6772486772486772	-0.3644420394420398	-1.2535190252030337	-2.541893581161611	0.0003651766385545863	1	0.0007518342558476777	True	False
1	amr_14	0.09090909090909091	0.13227513227513227	-0.041366041366041356	-0.16679894179894178	0.1616161616161616	-0.13191140784846922	-0.08167803101426724	1.0	1	1.0	False	False
1	vir_00	0.7272727272727273	0.15343915343915343	0.5738335738335738	0.29303751803751804	0.8174001924001919	1.2376726725765006	2.5812068742251992	7.492783589478901e-05	8	0.00018731958973697253	True	True
1	vir_01	0.09090909090909091	0.6455026455026455	-0.5545935545935545	-0.6958994708994709	-0.3403078403078405	-1.2535190252030337	-2.541893581161611	0.0003651766385545863	1	0.0007518342558476777	True	False
1	vir_02	0.18181818181818182	0.21693121693121692	-0.035113035113035096	-0.24616402116402114	0.23258778258778234	-0.08796237919461125	-0.06010953572623844	1.0	2	1.0	False	False
1	vir_03	0.09090909090909091	0.8783068783068783	-0.7873977873977873	-0.91005291005291	-0.6080928330928332	-1.81636023449171	-3.9039050373256985	4.036005930030405e-08	1	2.3543367925177362e-07	True	False
1	vir_04	0.0	0.6455026455026455	-0.6455026455026455	-0.7117724867724867	-0.582010582010582	-1.8660737635423728	-3.731477648035447	2.00589984558153e-05	0	5.850541216279463e-05	True	False
1	vir_05	0.0	0.18518518518518517	-0.18518518518518517	-0.2328042328042328	-0.13227513227513227	-0.889719938675894	-1.6648328160727197	0.21778822416188504	0	0.3536820691392916	False	False
1	vir_06	0.09090909090909091	0.13227513227513227	-0.041366041366041356	-0.1693121693121693	0.1669071669071669	-0.13191140784846922	-0.08167803101426724	1.0	1	1.0	False	False
1	vir_07	0.0	0.05291005291005291	-0.05291005291005291	-0.08994708994708994	-0.026455026455026454	-0.46420027608822695	-0.29669426516429376	1.0	0	1.0	False	False
1	vir_08	0.18181818181818182	0.14285714285714285	0.038961038961038974	-0.15873015873015872	0.2605940355940355	0.10582795269903578	0.4414909303649265	0.6630742028931966	2	0.8595406333800697	False	False
1	vir_09	0.09090909090909091	0.6613756613756614	-0.5704665704665705	-0.7037037037037037	-0.35690235690235694	-1.286876528905513	-2.611550683825425	0.00024420196741634786	1	0.000569804590638145	True	False
1	vir_10	0.0	0.6455026455026455	-0.6455026455026455	-0.7142857142857143	-0.582010582010582	-1.8660737635423728	-3.731477648035447	2.00589984558153e-05	0	5.850541216279463e-05	True	False
1	vir_11	0.09090909090909091	0.21164021164021163	-0.12073112073112072	-0.25396825396825395	0.09283309283309282	-0.3435341063941646	-0.6399157303370656	0.4665977733117196	1	0.6532368826364074	False	False
1	vir_12	0.6363636363636364	0.047619047619047616	0.5887445887445888	0.31323953823953826	0.8221861471861468	1.4070470027675692	3.455264602932431	1.3978411799192912e-06	7	6.1155551621468985e-06	True	True
1	vir_13	0.0	0.6402116402116402	-0.6402116402116402	-0.7064814814814815	-0.5767195767195767	-1.8550313814798967	-3.7085747334415733	2.3303836441314832e-05	0	6.274109811123225e-05	True	False
1	vir_14	0.18181818181818182	0.037037037037037035	0.1447811447811448	-0.045105820105820094	0.4175084175084175	0.49370472512074365	1.8568460857479414	0.08023087752352977	2	0.14779372175387062	False	False
1	vir_15	0.0	0.19576719576719576	-0.19576719576719576	-0.25396825396825395	-0.1400793650793652	-0.9166706776124481	-1.7326705528580486	0.22231444345898332	0	0.3536820691392916	False	False
1	vir_16	0.09090909090909091	0.042328042328042326	0.048581048581048586	-0.06349206349206349	0.23846801346801333	0.19811958589484824	1.1152793411533213	0.4054349601134246	1	0.6169662436508636	False	False
1	vir_17	0.5454545454545454	0.031746031746031744	0.5137085137085137	0.2329124579124579	0.7997955747955747	1.303569886319695	3.5074665752562	4.524077748492951e-06	6	1.6460804069110866e-05	True	True
1	vir_18	0.0	0.021164021164021163	-0.021164021164021163	-0.047619047619047616	0.0	-0.2919933902507075	0.5834832693420661	1.0	0	1.0	False	False
1	vir_19	0.7272727272727273	0.042328042328042326	0.684944684944685	0.4069264069264069	0.9339947089947088	1.628223011630048	3.9484926852095374	3.4398234095242505e-08	8	2.3543367925177362e-07	True	True
2	amr_00	1.0	0.856353591160221	0.14364640883977897	0.10207182320441986	0.20179558011049714	0.777446300461754	1.8940606475025341	0.14192071990879393	19	0.21596631290468643	False	False
2	amr_01	0.05263157894736842	0.11602209944751381	-0.06339052050014539	-0.15469613259668508	0.06977318988077905	-0.23219813580037652	-0.5020646165396613	0.7007988781562642	1	0.766498772983414	False	False
2	amr_02	0.05263157894736842	0.7182320441988951	-0.6656004652515266	-0.7598066298342542	-0.5270427449840072	-1.559506502674655	-3.4420970430691726	1.291983666728957e-08	1	3.7682856946261243e-08	True	False
2	amr_03	0.0	0.06629834254143646	-0.06629834254143646	-0.11049723756906077	-0.03314917127071823	-0.5208363411456972	-1.056437363617397	0.6095291295310588	0	0.7323381046699303	False	False
2	amr_04	0.9473684210526315	0.6685082872928176	0.2788601337598139	0.13753998255306776	0.3812154696132597	0.7640953104251311	1.8150347262323074	0.00906577572518648	18	0.021153476692101787	True	True
2	amr_05	0.9473684210526315	0.06629834254143646	0.8810700785111951	0.7647571968595521	0.9613259668508287	2.157801584503739	5.119429906488365	8.277467437687533e-17	18	9.657045343968788e-16	True	True
2	amr_06	0.0	0.06629834254143646	-0.06629834254143646	-0.10497237569060773	-0.03314917127071823	-0.5208363411456972	-1.056437363617397	0.6095291295310588	0	0.7323381046699303	False	False
2	amr_07	0.9473684210526315	0.7182320441988951	0.22913637685373645	0.09887321895899968	0.3370165745856354	0.6561766950344241	1.5825142048830572	0.02883437754417774	18	0.05311595863401162	False	False
2	amr_08	0.05263157894736842	0.8674033149171271	-0.8147717359697586	-0.9060773480662984	-0.7026097702820588	-1.9332231453922413	-4.373057964691121	3.1593870116873383e-13	1	2.211570908181137e-12	True	False
2	amr_09	0.0	0.18232044198895028	-0.18232044198895028	-0.2430939226519337	-0.1270718232044199	-0.8823228500851948	-2.1745221267179127	0.04764593220904177	0	0.07940988701506961	False	False
2	amr_10	0.05263157894736842	0.07734806629834254	-0.02471648735097412	-0.11049723756906077	0.10002180866530955	-0.10070795176804215	-0.0654709221375224	1.0	1	1.0	False	False
2	amr_11	0.10526315789473684	0.06629834254143646	0.038964815353300375	-0.08024861878453038	0.1942352428031403	0.1400089546772696	0.6612141334569361	0.6277183754313689	2	0.7323381046699303	False	False
2	amr_12	0.8421052631578947	0.2154696132596685	0.6266356498982262	0.44221430648444315	0.7900552486187845	1.3588838190080663	2.833638740212796	8.71473004249073e-08	16	2.3462734729782736e-07	True	True
2	amr_13	0.05263157894736842	0.6740331491712708	-0.6214015702239024	-0.7182320441988951	-0.49956382669380633	-1.4633492293079409	-3.234440341409312	1.156486628800881e-07	1	2.891216572002203e-07	True	False
2	amr_14	0.8947368421052632	0.049723756906077346	0.8450130851991858	0.7023189880779296	0.9558011049723757	2.0309896994452648	4.8450155869202325	2.652882410719271e-16	17	2.321272109379362e-15	True	True
2	vir_00	0.8947368421052632	0.11049723756906077	0.7842396045362023	0.6387758069206165	0.9116022099447514	1.8030292402085224	4.009990405573662	1.1940576840570654e-12	17	6.9653364903328814e-12	True	True
2	vir_01	0.0	0.6795580110497238	-0.6795580110497238	-0.7458563535911602	-0.6132596685082873	-1.9381168872429269	-4.410776047959867	2.847775922339398e-09	0	1.2459019660234868e-08	True	False
2	vir_02	0.0	0.23756906077348067	-0.23756906077348067	-0.292817679558011	-0.18232044198895028	-1.018243491072795	-2.5054522585968915	0.015381941468205085	0	0.03166870302277518	True	False
2	vir_03	0.9473684210526315	0.8232044198895028	0.12416400116312876	0.006324512939808085	0.2154696132596685	0.40497328740231175	0.9862493204810654	0.21031287946743207	18	0.2944380312544049	False	False
2	vir_04	0.0	0.6740331491712708	-0.6740331491712708	-0.7403314917127072	-0.6022099447513812	-1.9263039572482976	-4.385696363562844	3.764856304109713e-09	0	1.3176997064383995e-08	True	False
2	vir_05	0.05263157894736842	0.1878453038674033	-0.1352137249200349	-0.23204419889502761	-0.013375981389938951	-0.43359443886864923	-1.0594367722335543	0.20659633970428115	1	0.2944380312544049	False	False
2	vir_06	0.9473684210526315	0.04419889502762431	0.9031695260250072	0.7755306775225356	0.9779005524861879	2.255006594159499	5.528417059866758	1.528313210405816e-18	18	2.6745481182101778e-17	True	True
2	vir_07	0.0	0.055248618784530384	-0.055248618784530384	-0.08839779005524862	-0.027624309392265192	-0.4745405269594389	-0.8703536366871295	0.602718591092647	0	0.7323381046699303	False	False
2	vir_08	1.0	0.055248618784530384	0.9447513812154696	0.9087016574585636	0.9779005524861879	2.667052126630354	6.456769655572163	1.1234070550840577e-19	19	3.931924692794202e-18	True	True
2	vir_09	0.0	0.6961325966850829	-0.6961325966850829	-0.7624309392265194	-0.6353591160220995	-1.9738891927105064	-4.487420933544833	1.2012436617868003e-09	0	6.006218308934002e-09	True	False
2	vir_10	0.0	0.6740331491712708	-0.6740331491712708	-0.7403314917127072	-0.6132596685082873	-1.9263039572482976	-4.385696363562844	3.764856304109713e-09	0	1.3176997064383995e-08	True	False
2	vir_11	0.0	0.2265193370165746	-0.2265193370165746	-0.292817679558011	-0.1712707182320442	-0.9920661614633091	-2.4440475845924987	0.015347067236696415	0	0.03166870302277518	True	False
2	vir_12	0.0	0.08839779005524862	-0.08839779005524862	-0.1270718232044199	-0.049723756906077346	-0.6037640690867105	-1.3579508322190637	0.3726713827670006	0	0.5016730152632701	False	False
2	vir_13	0.0	0.6685082872928176	-0.6685082872928176	-0.7292817679558011	-0.6077348066298343	-1.9145426152243048	-4.360832543873454	4.957060800411122e-09	0	1.5772466183126297e-08	True	False
2	vir_14	0.0	0.049723756906077346	-0.049723756906077346	-0.08287292817679558	-0.022099447513812154	-0.44975765832156206	-0.7644562082647272	1.0	0	1.0	False	False
2	vir_15	0.0	0.20441988950276244	-0.20441988950276244	-0.2596685082872928	-0.14917127071823205	-0.9382997519107465	-2.3146230715535245	0.027268375775324767	0	0.05302184178535371	False	False
2	vir_16	0.0	0.049723756906077346	-0.049723756906077346	-0.08287292817679558	-0.022099447513812154	-0.44975765832156206	-0.7644562082647272	1.0	0	1.0	False	False
2	vir_17	0.15789473684210525	0.049723756906077346	0.10817097993602791	-0.03024134922942716	0.2800159930212269	0.3675180518736228	1.3485080254537523	0.09232648531342595	3	0.14688304481681402	False	False
2	vir_18	0.10526315789473684	0.011049723756906077	0.09421343413783076	-0.016574585635359115	0.24105844722302994	0.4502208516757521	2.327974326998865	0.04583531408774375	2	0.07940988701506961	False	False
2	vir_19	0.10526315789473684	0.07734806629834254	0.027915091596394298	-0.08577348066298342	0.1942352428031403	0.09718261611456791	0.5009245527832792	0.6530997381526131	2	0.7373706721077891	False	False
3	amr_00	0.90625	0.8630952380952381	0.04315476190476186	-0.07518601190476186	0.14810267857142856	0.13566340588189352	0.30845162938897225	0.7740070368869385	29	0.8738789126142854	False	False
3	amr_01	0.0625	0.11904761904761904	-0.05654761904761904	-0.1488095238095238	0.046205357142857076	-0.19918690816868778	-0.5212758796408191	0.5390230749755334	2	0.6987336157090247	False	False
3	amr_02	0.0	0.7797619047619048	-0.7797619047619048	-0.8392857142857143	-0.7202380952380952	-2.1646074710487144	-5.429053188537091	3.982243859570032e-18	0	1.5486503898327902e-17	True	False
3	amr_03	0.0625	0.05952380952380952	0.0029761904761904795	-0.07142857142857142	0.09977678571428565	0.012435247298841656	0.21294338441464677	1.0	2	1.0	False	False
3	amr_04	0.0	0.8273809523809523	-0.8273809523809523	-0.8809523809523809	-0.7738095238095238	-2.284663894813299	-5.728061607811283	1.838753841213138e-20	0	8.044548055307478e-20	True	False
3	amr_05	0.03125	0.17261904761904762	-0.14136904761904762	-0.21428571428571427	-0.04910714285714285	-0.5015075570862704	-1.4908480998077769	0.05474138010333523	1	0.09579741518083665	False	False
3	amr_06	0.03125	0.06547619047619048	-0.03422619047619048	-0.09523809523809523	0.04925595238095225	-0.16210112967949764	-0.4274440148269396	0.6949657318426492	1	0.810793353816424	False	False
3	amr_07	0.0	0.8809523809523809	-0.8809523809523809	-0.9226190476190477	-0.8333333333333334	-2.437045235136948	-6.154547341994029	1.061894824491714e-23	0	6.194386476201665e-23	True	False
3	amr_08	0.90625	0.7678571428571429	0.1383928571428571	0.016369047619047672	0.2627604166666665	0.383074408002543	0.94424708561789	0.09783199334332836	29	0.15564180759165877	False	False
3	amr_09	0.9375	0.017857142857142856	0.9196428571428571	0.8199404761904762	0.9940476190476191	2.368169020483198	6.35764417806096	6.38123388701352e-30	30	2.233431860454732e-28	True	True
3	amr_10	0.0	0.08928571428571429	-0.08928571428571429	-0.13095238095238096	-0.047619047619047616	-0.6068849106766953	-1.8815267267935862	0.13574239780225533	0	0.19795766346162236	False	False
3	amr_11	0.0	0.08333333333333333	-0.08333333333333333	-0.13095238095238096	-0.041666666666666664	-0.585685543457151	-1.8083418229843657	0.1321832139659341	0	0.19795766346162236	False	False
3	amr_12	1.0	0.13690476190476192	0.8630952380952381	0.8095238095238095	0.9047619047619048	2.3835607591528793	5.997562935357071	1.5730553766538743e-22	32	7.865276883269372e-22	True	True
3	amr_13	0.0	0.7321428571428571	-0.7321428571428571	-0.7916666666666666	-0.6666666666666666	-2.0536242895399157	-5.1729161000067645	3.887423978907771e-16	0	1.3605983926177197e-15	True	False
3	amr_14	0.0	0.15476190476190477	-0.15476190476190477	-0.20833333333333334	-0.10119047619047619	-0.8086491726869072	-2.4921900031791084	0.01766250615582611	0	0.03253619555020599	True	False
3	vir_00	0.0	0.22023809523809523	-0.22023809523809523	-0.27976190476190477	-0.16071428571428573	-0.9769851825410788	-2.919721351254183	0.0010028409875982502	0	0.0021937146603711725	True	False
3	vir_01	0.03125	0.7261904761904762	-0.6949404761904762	-0.7738095238095238	-0.5868675595238098	-1.684808415512792	-4.013181155114894	3.365157018263205e-14	1	1.0707317785382925e-13	True	False
3	vir_02	1.0	0.06547619047619048	0.9345238095238095	0.8928571428571429	0.9702380952380952	2.624070322220072	6.79146569279212	4.847844507933386e-28	32	8.483727888883425e-27	True	True
3	vir_03	0.90625	0.8214285714285714	0.0848214285714286	-0.04542410714285709	0.1964285714285714	0.25020536487731615	0.6184836528363788	0.30509426204732304	29	0.41070381429447333	False	False
3	vir_04	0.03125	0.7202380952380952	-0.6889880952380952	-0.7738095238095238	-0.6003348214285715	-1.671504147675496	-3.9837069894634305	5.5412513735977755e-14	1	1.616198317299351e-13	True	False
3	vir_05	0.90625	0.03571428571428571	0.8705357142857143	0.7589285714285714	0.963578869047619	2.1389729583418395	5.350503119718607	1.0093778821039061e-25	29	7.065645174727343e-25	True	True
3	vir_06	0.0	0.15476190476190477	-0.15476190476190477	-0.21428571428571427	-0.10119047619047619	-0.8086491726869072	-2.4921900031791084	0.01766250615582611	0	0.03253619555020599	True	False
3	vir_07	0.0625	0.047619047619047616	0.014880952380952384	-0.06547619047619048	0.11458333333333334	0.06538455549323846	0.43679182733458893	0.6632859154684256	2	0.800517484186031	False	False
3	vir_08	0.0	0.17261904761904762	-0.17261904761904762	-0.22931547619047618	-0.11904761904761904	-0.8569287587764939	-2.620712931979991	0.0056837682113129295	0	0.011701875729173679	True	False
3	vir_09	0.0625	0.7380952380952381	-0.6755952380952381	-0.7694196428571429	-0.5520833333333334	-1.5617531786362062	-3.5302524784717786	3.1851235040306563e-13	2	8.575332510851767e-13	True	False
3	vir_10	0.15625	0.6964285714285714	-0.5401785714285714	-0.6786458333333334	-0.37868303571428574	-1.1617772464704643	-2.4342944383486236	1.2672119144844256e-08	5	2.9568278004636595e-08	True	True
3	vir_11	0.96875	0.05952380952380952	0.9092261904761905	0.8316964285714287	0.9642857142857143	2.293246188914254	5.75890177387728	1.505301352801154e-26	31	1.3171386837010097e-25	True	True
3	vir_12	0.0625	0.08333333333333333	-0.02083333333333333	-0.10119047619047619	0.08411458333333331	-0.08032503317299367	-0.13539050482793946	1.0	2	1.0	False	False
3	vir_13	0.0625	0.7083333333333334	-0.6458333333333334	-0.747172619047619	-0.5163690476190477	-1.4952112478152673	-3.3827796535361316	3.4831328758737705e-12	2	8.707832189684425e-12	True	False
3	vir_14	0.0625	0.041666666666666664	0.020833333333333336	-0.05357142857142857	0.11692708333333324	0.09422264796180957	0.5681661703812356	0.6382428054313897	2	0.7978035067892371	False	False
3	vir_15	0.9375	0.041666666666666664	0.8958333333333334	0.7901785714285714	0.9702380952380952	2.2250942809832885	5.571038073859658	1.1488379221739337e-26	30	1.3171386837010097e-25	True	True
3	vir_16	0.03125	0.047619047619047616	-0.016369047619047616	-0.07738095238095238	0.05803571428571429	-0.08455475310069532	-0.10629465864962319	1.0	1	1.0	False	False
3	vir_17	0.0	0.07142857142857142	-0.07142857142857142	-0.1130952380952381	-0.03571428571428571	-0.5410995259571458	-1.6470599042236846	0.2204492281545772	0	0.30862891941640813	False	False
3	vir_18	0.0	0.023809523809523808	-0.023809523809523808	-0.050744047619047605	-0.005952380952380952	-0.30984463974162696	-0.5755540964664846	1.0	0	1.0	False	False
3	vir_19	0.0	0.09523809523809523	-0.09523809523809523	-0.14285714285714285	-0.05357142857142857	-0.6274557729231908	-1.9505830547547058	0.0802003679228964	0	0.13366727987149402	False	False
4	amr_00	0.4117647058823529	0.912568306010929	-0.500803600128576	-0.7337753134040501	-0.2436515589842494	-1.1478435814414634	-2.6540952069797994	2.61584882865118e-06	7	1.017274544475459e-05	True	True
4	amr_01	0.17647058823529413	0.10382513661202186	0.07264545162327227	-0.1012295081967213	0.2709739633558342	0.2109305002356393	0.7111104237045648	0.4086500201294587	3	0.5959479460221273	False	False
4	amr_02	0.6470588235294118	0.6557377049180327	-0.00867888138862094	-0.23918354226936675	0.22115075538412088	-0.018213084495094067	-0.07006498856445074	1.0	11	1.0	False	False
4	amr_03	0.058823529411764705	0.060109289617486336	-0.001285760205721631	-0.08196721311475409	0.13275474124075862	-0.005436796393853194	0.31015492830383945	1.0	1	1.0	False	False
