cluster	feature	p_c	p_rest	delta_p	delta_p_ci_lo	delta_p_ci_hi	cohens_h	log_OR	fisher_p	support	fisher_p_bh	bh_reject	is_defining_descriptive
0	amr_15	0.05	0.50625	-0.45625	-0.5437500000000001	-0.3654687500000002	-1.132269840542358	-2.858059342642747	8.701713625703461e-14	4	2.1754284064258652e-13	True	True
0	amr_16	0.1	0.5	-0.4	-0.5	-0.30625	-0.9272952180016124	-2.1435203983643585	3.507543447690652e-10	8	5.132990411254613e-10	True	True
0	amr_17	0.0625	0.53125	-0.46875	-0.5625	-0.36875	-1.1279765783072309	-2.743768283704289	6.445239428080885e-14	5	1.757792571294787e-13	True	True
0	amr_18	0.1375	0.525	-0.3875	-0.4875	-0.29375	-0.8610552510933518	-1.89844051073218	2.345988947222315e-09	11	2.8151867366667777e-09	True	True
0	amr_19	0.05	0.49375	-0.44375000000000003	-0.525	-0.35	-1.1072691894549107	-2.8083673454696854	2.338673172530983e-13	4	5.197051494513296e-13	True	True
0	amr_20	0.125	0.525	-0.4	-0.50625	-0.3	-0.8980829357872512	-2.003698246185383	6.91699609427909e-10	10	9.432267401289668e-10	True	True
0	amr_21	0.125	0.475	-0.35	-0.45625	-0.25	-0.7980412221757108	-1.8047766591241072	3.59716371861087e-08	10	3.721203846838832e-08	True	True
0	amr_22	0.1125	0.48125	-0.36875	-0.46578125	-0.2625	-0.8492063003705789	-1.9438369555959585	5.6865502350961365e-09	9	6.437604039731475e-09	True	True
0	amr_23	0.1375	0.50625	-0.36874999999999997	-0.475	-0.26249999999999996	-0.8235347198313052	-1.8238257157880728	1.1112881394014702e-08	11	1.1697769888436527e-08	True	True
0	vir_00	0.9125	0.0875	0.825	0.74375	0.89375	1.9404043998576914	4.5952591647071195	1.5338016819089258e-38	73	1.1503512614316943e-37	True	True
0	vir_01	0.8625	0.1	0.7625000000000001	0.66875	0.84375	1.7383296122891938	3.968898843847494	1.4356617667655047e-32	69	4.785539222551682e-32	True	True
0	vir_02	0.9625	0.09375	0.86875	0.80625	0.925	2.1294634322372983	5.33685103055028	2.8884319555956446e-43	77	8.665295866786934e-42	True	True
0	vir_03	0.8875	0.1	0.7875	0.7124999999999999	0.8657812499999998	1.8140103130011798	4.188324777739418	9.924204584637434e-35	71	3.9696818338549734e-34	True	True
0	vir_04	0.9	0.13125	0.76875	0.6875	0.8470312499999998	1.7566562552088585	4.0135320644921615	1.3891572428287393e-32	72	4.785539222551682e-32	True	True
0	vir_05	0.8875	0.1125	0.7749999999999999	0.6875	0.8624999999999999	1.773430189999135	4.059976918717893	2.2535233418326408e-33	71	8.450712531872402e-33	True	True
0	vir_06	0.9	0.09375	0.80625	0.73125	0.875	1.8757230562414882	4.382856461050705	1.365361252595351e-36	72	6.301667319670851e-36	True	True
0	vir_07	0.9375	0.10625	0.83125	0.7592187499999999	0.9	1.9721778660628861	4.723518718286761	6.512691346075014e-39	75	5.582306868064298e-38	True	True
0	vir_08	0.95	0.0625	0.8875	0.81875	0.9437500000000001	2.185205331509373	5.495801171081669	6.6411703972842894e-46	76	3.9847022383705736e-44	True	True
0	vir_09	0.8875	0.075	0.8125	0.73125	0.8875000000000001	1.9027003888143925	4.4932619650279655	1.0261431749431406e-37	71	6.840954499620937e-37	True	True
0	vir_10	0.8625	0.1125	0.75	0.6499999999999999	0.84375	1.697749489287149	3.8405509848259682	3.0357684178772436e-31	69	9.586637109086032e-31	True	True
0	vir_11	0.9125	0.1	0.8125	0.7312500000000001	0.8782812499999998	1.8974974179304582	4.452301512322478	4.562898786593234e-37	73	2.2814493932966165e-36	True	True
0	vir_12	0.1375	0.53125	-0.39375	-0.48453124999999997	-0.26875000000000004	-0.873575156084073	-1.9233634368892776	1.9963238665126376e-09	11	2.444478203893026e-09	True	True
0	vir_13	0.1	0.4875	-0.38749999999999996	-0.47500000000000003	-0.275	-0.902292613102251	-2.093820729812086	8.00471222845526e-10	8	1.0672949637940346e-09	True	True
0	vir_14	0.1125	0.50625	-0.39375	-0.5	-0.2875	-0.8992154205432911	-2.0432516496799975	6.049304454179985e-10	9	8.440889936065095e-10	True	True
0	vir_15	0.0875	0.525	-0.4375	-0.54375	-0.34375	-1.0202230567346158	-2.381843179207164	3.872514555820632e-12	7	7.495189462878642e-12	True	True
0	vir_16	0.0875	0.4875	-0.4	-0.49375	-0.30625	-0.9451995950294844	-2.232682717124254	1.2221667574299052e-10	7	1.8332501361448579e-10	True	True
0	vir_17	0.1125	0.5	-0.3875	-0.50328125	-0.27796875000000015	-0.8867150949995676	-2.0184056510934667	1.1903767562980783e-09	9	1.5196299016571213e-09	True	True
0	vir_18	0.075	0.4875	-0.4125	-0.5187499999999999	-0.32171875000000016	-0.9909826889154639	-2.38929727993165	2.689744775448695e-11	6	4.610991043626334e-11	True	True
0	vir_19	0.1375	0.5375	-0.39999999999999997	-0.50625	-0.27499999999999997	-0.8861048853642981	-1.948325005753862	9.274876398240269e-10	11	1.2097664867269916e-09	True	True
0	vir_20	0.0875	0.45625	-0.36875	-0.46578125	-0.25625	-0.8825901598390177	-2.1080289985317484	2.4843425347370884e-09	7	2.922755923220104e-09	True	True
0	vir_21	0.1375	0.50625	-0.36874999999999997	-0.46875	-0.26546875000000014	-0.8235347198313052	-1.8238257157880728	1.1112881394014702e-08	11	1.1697769888436527e-08	True	True
0	vir_22	0.1375	0.50625	-0.36874999999999997	-0.47500000000000003	-0.26875	-0.8235347198313052	-1.8238257157880728	1.1112881394014702e-08	11	1.1697769888436527e-08	True	True
0	vir_23	0.1125	0.5375	-0.425	-0.5220312500000001	-0.3217187500000001	-0.961785586076284	-2.1677509396457864	4.205555193991719e-11	9	7.009258656652865e-11	True	True
0	vir_24	0.1375	0.53125	-0.39375	-0.5	-0.28125	-0.873575156084073	-1.9233634368892776	1.9963238665126376e-09	11	2.444478203893026e-09	True	True
0	vir_25	0.15	0.5375	-0.38749999999999996	-0.48749999999999993	-0.2779687500000001	-0.8504679876874696	-1.850450389512244	3.120709077766371e-09	12	3.600818166653505e-09	True	True
0	vir_26	0.075	0.50625	-0.43124999999999997	-0.525	-0.325	-1.0284856193585488	-2.4638429470704533	4.710492001775958e-12	6	8.564530912319924e-12	True	True
0	vir_27	0.075	0.50625	-0.43124999999999997	-0.52828125	-0.32499999999999996	-1.0284856193585488	-2.4638429470704533	4.710492001775958e-12	6	8.564530912319924e-12	True	True
0	vir_28	0.15	0.5	-0.35	-0.45625000000000004	-0.23125	-0.7753974966107532	-1.701105100959924	6.4771224343077e-08	12	6.586904170482407e-08	True	True
0	vir_29	0.0625	0.4875	-0.425	-0.53125	-0.33125	-1.040433211611378	-2.569684895464281	3.1100075856532218e-12	5	6.220015171306444e-12	True	True
0	vir_30	0.0875	0.5125	-0.42499999999999993	-0.52203125	-0.32499999999999996	-0.9952048048282066	-2.332082054228799	1.8168072393672972e-11	7	3.2061304224128775e-11	True	True
0	vir_31	0.075	0.5125	-0.43749999999999994	-0.53125	-0.3375	-1.040987898714186	-2.488696617036195	2.1413449824737003e-12	6	4.588596391015072e-12	True	True
0	vir_32	0.1375	0.54375	-0.40624999999999994	-0.5062500000000001	-0.2875	-0.8986464343774094	-1.9733331043463198	4.606116868228432e-10	11	6.580166954612046e-10	True	True
0	vir_33	0.175	0.46875	-0.29375	-0.4	-0.17500000000000002	-0.6450436749288643	-1.3986695785475443	8.685368873503363e-06	14	8.685368873503363e-06	True	True
0	vir_34	0.1125	0.53125	-0.41875	-0.52203125	-0.3125	-0.9492558567960588	-2.1427893707812022	9.296255240954238e-11	9	1.467829774887511e-10	True	True
0	vir_35	0.025	0.50625	-0.48124999999999996	-0.56875	-0.3967187500000001	-1.265736223047099	-3.4716538915007384	3.8421035472324316e-16	2	1.0977438706378377e-15	True	False
1	amr_00	0.1	0.5375	-0.4375	-0.53453125	-0.32499999999999996	-1.0023657090783287	-2.292865686916678	1.1234049164756569e-11	8	1.9258369996725547e-11	True	True
1	amr_01	0.1125	0.49375	-0.38125000000000003	-0.48750000000000004	-0.28125	-0.8742147694558439	-1.9935596525069361	2.491260714598302e-09	9	2.8745315937672715e-09	True	True
1	amr_02	0.0875	0.5125	-0.42499999999999993	-0.5187499999999999	-0.33125	-0.9952048048282066	-2.332082054228799	1.8168072393672972e-11	7	3.028012065612162e-11	True	True
1	amr_03	0.05	0.5	-0.45	-0.54078125	-0.35296875000000016	-1.1197695149986344	-2.833213344056216	1.0875097530127402e-13	4	2.7187743825318504e-13	True	True
1	amr_04	0.1	0.51875	-0.41875000000000007	-0.5125	-0.31546875000000013	-0.9648040126306009	-2.2180890938618667	6.539325907642846e-11	8	9.569745230696848e-11	True	True
1	amr_05	0.075	0.45625	-0.38125	-0.46875000000000006	-0.28421875000000013	-0.9283732537249972	-2.2646435613391445	3.5285890988892124e-10	6	4.811712407576198e-10	True	True
1	amr_06	0.0625	0.51875	-0.45625000000000004	-0.54078125	-0.35625	-1.102944611139728	-2.6939532595140623	1.7605511233035698e-13	5	4.2253226959285677e-13	True	True
1	amr_07	0.125	0.525	-0.4	-0.5125	-0.28421875000000013	-0.8980829357872512	-2.003698246185383	6.91699609427909e-10	10	8.646245117848862e-10	True	True
1	amr_08	0.975	0.11875	0.85625	0.79375	0.9125000000000001	2.1204043215571335	5.428693144427799	5.900892709973628e-42	78	1.8035352157490116e-40	True	True
1	amr_09	0.875	0.1	0.775	0.68125	0.85625	1.7753572969830933	4.0741565793006975	1.249461842727749e-33	70	4.685481910229059e-33	True	True
1	amr_10	0.9125	0.075	0.8375	0.75921875	0.90625	1.986187493743671	4.757238699611025	4.0877962866580775e-40	73	4.087796286658078e-39	True	True
1	amr_11	0.9375	0.08125	0.85625	0.78421875	0.9220312499999999	2.058127778739293	5.010523054352045	6.337499987368192e-42	75	1.8035352157490116e-40	True	True
1	amr_12	0.9125	0.1	0.8125	0.7374999999999999	0.88125	1.8974974179304582	4.452301512322478	4.562898786593234e-37	73	3.041932524395489e-36	True	True
1	amr_13	0.8875	0.11875	0.7687499999999999	0.675	0.8500000000000001	1.7538835190533264	4.000290902607058	1.0048416339615706e-32	71	3.173184107247065e-32	True	True
1	amr_14	0.9125	0.11875	0.79375	0.70921875	0.8720312499999998	1.8373706239826049	4.264267637190118	5.135001970397023e-35	73	2.3700009094140107e-34	True	True
1	amr_15	0.9125	0.075	0.8375	0.76546875	0.9125	1.986187493743671	4.757238699611025	4.0877962866580775e-40	73	4.087796286658078e-39	True	True
1	amr_16	0.125	0.4875	-0.3625	-0.4625	-0.2592187500000001	-0.8230594740821197	-1.8545377841024726	1.5955788429688405e-08	10	1.7095487603237577e-08	True	True
1	amr_17	0.125	0.5	-0.375	-0.5	-0.26249999999999996	-0.8480620789814811	-1.9042374526547454	7.431266575669901e-09	10	8.256962861855447e-09	True	True
1	amr_18	0.1	0.54375	-0.44375	-0.54078125	-0.34375	-1.0149072580914402	-2.317873785509136	4.705739432184585e-12	8	8.832172503329921e-12	True	True
1	amr_19	0.0875	0.475	-0.38749999999999996	-0.48125	-0.275	-0.9201813431230755	-2.182921592145888	5.172236639669761e-10	7	6.602855284684801e-10	True	True
1	amr_20	0.1	0.5375	-0.4375	-0.5375	-0.32499999999999996	-1.0023657090783287	-2.292865686916678	1.1234049164756569e-11	8	1.9258369996725547e-11	True	True
1	amr_21	0.0625	0.50625	-0.44375	-0.52828125	-0.35	-1.077936142054463	-2.6442305626030844	5.150917703823165e-13	5	1.0657071111358274e-12	True	True
1	amr_22	0.05	0.5125	-0.46249999999999997	-0.5532812500000001	-0.36874999999999997	-1.1447721198979952	-2.8829130126084888	3.585087477127676e-14	4	9.777511301257298e-14	True	True
1	amr_23	0.1	0.525	-0.42500000000000004	-0.525	-0.30625	-0.9773160748073825	-2.2429811918949962	2.8141640759285808e-11	8	4.443416961992496e-11	True	True
1	vir_00	0.075	0.50625	-0.43124999999999997	-0.51875	-0.3375	-1.0284856193585488	-2.4638429470704533	4.710492001775958e-12	6	8.832172503329921e-12	True	True
1	vir_01	0.0875	0.4875	-0.4	-0.5	-0.28750000000000003	-0.9451995950294844	-2.232682717124254	1.2221667574299052e-10	7	1.7459525106141503e-10	True	True
1	vir_02	0.075	0.5375	-0.46249999999999997	-0.5625	-0.375	-1.0910557848915419	-2.588342237036242	2.9334502621586524e-13	6	6.518778360352561e-13	True	True
1	vir_03	0.1	0.49375	-0.39375000000000004	-0.48124999999999996	-0.2875	-0.9147948924578887	-2.1186743997778277	3.9314364707052505e-10	8	5.12796061396337e-10	True	True
1	vir_04	0.0875	0.5375	-0.44999999999999996	-0.54375	-0.3529687500000001	-1.0452726910055623	-2.431727674228846	1.3152461508349652e-12	7	2.63049230166993e-12	True	True
1	vir_05	0.1125	0.5	-0.3875	-0.48750000000000004	-0.275	-0.8867150949995676	-2.0184056510934667	1.1903767562980783e-09	9	1.428452107557694e-09	True	True
1	vir_06	0.1125	0.4875	-0.375	-0.47500000000000003	-0.27499999999999997	-0.8617124901002061	-1.9687059825411943	2.9610943785799383e-09	9	3.352182315373515e-09	True	True
1	vir_07	0.1125	0.51875	-0.40625000000000006	-0.50625	-0.29375	-0.9242238896285561	-2.0929743465909754	2.3218773160981602e-10	9	3.2398288131602234e-10	True	True
1	vir_08	0.0625	0.50625	-0.44375	-0.53125	-0.35625	-1.077936142054463	-2.6442305626030844	5.150917703823165e-13	5	1.0657071111358274e-12	True	True
1	vir_09	0.075	0.48125	-0.40625	-0.5125	-0.3125	-0.9784764991858367	-2.364428252986414	6.265046960990771e-11	6	9.397570441486158e-11	True	True
1	vir_10	0.15	0.46875	-0.31875	-0.42203124999999997	-0.20625000000000002	-0.7128567348142617	-1.5767213812721887	8.891430263114478e-07	12	8.891430263114478e-07	True	True
1	vir_11	0.125	0.49375	-0.36875	-0.475	-0.2625	-0.8355617534377574	-1.8793914540682144	8.098494951768483e-09	10	8.834721765565618e-09	True	True
1	vir_12	0.9625	0.11875	0.84375	0.78125	0.90625	2.048204018051181	5.079400219377525	2.281640550067996e-40	77	3.4224608251019936e-39	True	True
1	vir_13	0.8875	0.09375	0.79375	0.70625	0.875	1.8351429332394433	4.257741713779813	1.9365671062945516e-35	71	1.056309330706119e-34	True	True
1	vir_14	0.9	0.1125	0.7875	0.71546875	0.8625	1.8140103130011798	4.185091665988784	1.6756606073576283e-34	72	7.1814026029612645e-34	True	True
1	vir_15	0.95	0.09375	0.85625	0.79375	0.91875	2.0681973532385096	5.072549406742563	9.017676078745059e-42	76	1.8035352157490116e-40	True	True
1	vir_16	0.85	0.10625	0.74375	0.63125	0.83125	1.6821395461628996	3.8052392552301315	7.015185370186229e-31	68	2.1045556110558686e-30	True	True
1	vir_17	0.9	0.10625	0.7937500000000001	0.70296875	0.8625	1.8340372675537586	4.2476545526345655	3.5357500666242507e-35	72	1.7678750333121255e-34	True	True
1	vir_18	0.8625	0.09375	0.76875	0.67796875	0.8532812499999999	1.7594622325274574	4.038315779887888	2.9039190118055822e-33	69	1.0249125924019702e-32	True	True
1	vir_19	0.95	0.13125	0.81875	0.74046875	0.8812500000000001	1.94913055220588	4.70322501018402	1.3942417382943236e-37	76	1.0456813037207427e-36	True	True
1	vir_20	0.85	0.075	0.775	0.68421875	0.8625	1.7913827904255784	4.175961414894423	1.9514704648820847e-34	68	7.805881859528339e-34	True	True
1	vir_21	0.9	0.125	0.775	0.69046875	0.8562500000000001	1.7753572969830933	4.068303000993796	3.313058485421082e-33	72	1.104352828473694e-32	True	True
1	vir_22	0.9375	0.10625	0.83125	0.7625	0.9	1.9721778660628861	4.723518718286761	6.512691346075014e-39	75	5.582306868064298e-38	True	True
1	vir_23	0.9375	0.125	0.8125	0.7375	0.8875000000000001	1.9134978954922208	4.544167166645992	7.1389295187388486e-37	75	4.283357711243309e-36	True	True
1	vir_24	0.1125	0.54375	-0.43124999999999997	-0.53125	-0.33125000000000004	-0.9743271350893953	-2.1927590382382447	2.0502182688720016e-11	9	3.324678273846489e-11	True	True
1	vir_25	0.0875	0.56875	-0.48124999999999996	-0.5874999999999999	-0.37499999999999994	-1.1081391963472305	-2.5573946053872554	6.588356615039965e-14	7	1.7187017256625993e-13	True	True
1	vir_26	0.1	0.49375	-0.39375000000000004	-0.48125	-0.28421875000000013	-0.9147948924578887	-2.1186743997778277	3.9314364707052505e-10	8	5.12796061396337e-10	True	True
1	vir_27	0.0875	0.5	-0.4125	-0.51578125	-0.30921875000000015	-0.9702021999288458	-2.2823823856765264	4.586816747503836e-11	7	7.056641150005901e-11	True	True
1	vir_28	0.075	0.5375	-0.46249999999999997	-0.5625	-0.36875	-1.0910557848915419	-2.588342237036242	2.9334502621586524e-13	6	6.518778360352561e-13	True	True
1	vir_29	0.1125	0.4625	-0.35000000000000003	-0.45328124999999997	-0.25625	-0.8116446039228508	-1.869060362541147	2.540000701816598e-08	9	2.6736849492806295e-08	True	True
1	vir_30	0.1125	0.5	-0.3875	-0.49703125	-0.2875	-0.8867150949995676	-2.0184056510934667	1.1903767562980783e-09	9	1.428452107557694e-09	True	True
1	vir_31	0.1125	0.49375	-0.38125000000000003	-0.48125	-0.28125	-0.8742147694558439	-1.9935596525069361	2.491260714598302e-09	9	2.8745315937672715e-09	True	True
1	vir_32	0.1625	0.53125	-0.36875	-0.46578125000000004	-0.25296875000000013	-0.8035054639995114	-1.7338216321218358	3.184966546129185e-08	13	3.29479297875433e-08	True	True
1	vir_33	0.0375	0.5375	-0.5	-0.5875	-0.40625	-1.2561060850741383	-3.246860256416253	2.804650902536776e-16	3	8.013288292962216e-16	True	True
1	vir_34	0.1	0.5375	-0.4375	-0.52828125	-0.34375	-1.0023657090783287	-2.292865686916678	1.1234049164756569e-11	8	1.9258369996725547e-11	True	True
1	vir_35	0.125	0.45625	-0.33125	-0.42500000000000004	-0.21875	-0.760450038891653	-1.7298840655099674	1.4964384202785044e-07	10	1.5218017833340724e-07	True	True
2	amr_00	0.125	0.525	-0.4	-0.5062500000000001	-0.29375	-0.8980829357872512	-2.003698246185383	6.91699609427909e-10	10	9.222661459038786e-10	True	True
2	amr_01	0.125	0.4875	-0.3625	-0.4625	-0.25625	-0.8230594740821197	-1.8545377841024726	1.5955788429688405e-08	10	1.7095487603237577e-08	True	True
2	amr_02	0.1125	0.5	-0.3875	-0.48750000000000004	-0.27499999999999997	-0.8867150949995676	-2.0184056510934667	1.1903767562980783e-09	9	1.5196299016571213e-09	True	True
2	amr_03	0.0875	0.48125	-0.39375000000000004	-0.49375	-0.29375	-0.9326934052998571	-2.2078136901790177	2.4329748555320903e-10	7	3.6494622832981354e-10	True	True
2	amr_04	0.1	0.51875	-0.41875000000000007	-0.5187499999999999	-0.32499999999999996	-0.9648040126306009	-2.2180890938618667	6.539325907642846e-11	8	1.1889683468441538e-10	True	True
2	amr_05	0.0625	0.4625	-0.4	-0.5	-0.30625	-0.9903653254340227	-2.470039275464234	3.618321708809287e-11	5	7.236643417618574e-11	True	True
2	amr_06	0.1125	0.49375	-0.38125000000000003	-0.48125	-0.275	-0.8742147694558439	-1.9935596525069361	2.491260714598302e-09	9	2.9308949583509432e-09	True	True
2	amr_07	0.1125	0.53125	-0.41875	-0.5220312500000001	-0.3125	-0.9492558567960588	-2.1427893707812022	9.296255240954238e-11	9	1.64051563075663e-10	True	True
2	amr_08	0.15	0.53125	-0.38125	-0.475	-0.26875000000000004	-0.8379382584072445	-1.8254888206476596	6.00909739603734e-09	12	6.802751769098875e-09	True	True
2	amr_09	0.1125	0.48125	-0.36875	-0.46875	-0.2625	-0.8492063003705789	-1.9438369555959585	5.6865502350961365e-09	9	6.5614041174186186e-09	True	True
2	amr_10	0.1	0.48125	-0.38125	-0.48124999999999996	-0.28421875000000013	-0.8897864233726237	-2.06895170286685	1.7430977418787563e-09	8	2.1344053982188854e-09	True	True
2	amr_11	0.1	0.5	-0.4	-0.5	-0.2967187500000001	-0.9272952180016124	-2.1435203983643585	3.507543447690652e-10	8	5.132990411254613e-10	True	True
2	amr_12	0.075	0.51875	-0.44375000000000003	-0.53125	-0.35	-1.0534940884438138	-2.5135656439814307	1.9045335832355744e-12	6	4.761333958088936e-12	True	True
2	amr_13	0.1375	0.49375	-0.35625	-0.4625	-0.25625	-0.798534068743858	-1.7741337186150112	4.329818579660624e-08	11	4.557703768063815e-08	True	True
2	amr_14	0.15	0.5	-0.35	-0.45328124999999997	-0.2375	-0.7753974966107532	-1.701105100959924	6.4771224343077e-08	12	6.700471483766585e-08	True	True
2	amr_15	0.1	0.48125	-0.38125	-0.48124999999999996	-0.28125	-0.8897864233726237	-2.06895170286685	1.7430977418787563e-09	8	2.1344053982188854e-09	True	True
2	amr_16	0.875	0.1125	0.7625	0.675	0.8532812499999999	1.7347771739810485	3.9458087202791714	2.7381105376259177e-32	70	8.214331612877754e-32	True	True
2	amr_17	0.9375	0.09375	0.84375	0.775	0.90625	2.0138636547506157	4.8587206267029	2.2626010150554196e-40	75	3.3939015225831297e-39	True	True
2	amr_18	0.95	0.11875	0.8312499999999999	0.7592187499999999	0.8875000000000001	1.9869379390523927	4.815098595569808	6.646012866327649e-39	76	4.984509649745736e-38	True	True
2	amr_19	0.9	0.06875	0.83125	0.75	0.9	1.9674844403709297	4.708469755825895	1.0309219336673187e-39	72	1.2371063204007825e-38	True	True
2	amr_20	0.95	0.1125	0.8374999999999999	0.7625	0.89375	2.006484609998201	4.874784611680642	1.3660805109147512e-39	76	1.3660805109147513e-38	True	True
2	amr_21	0.8875	0.09375	0.79375	0.69671875	0.86875	1.8351429332394433	4.257741713779813	1.9365671062945516e-35	71	7.746268425178206e-35	True	True
2	amr_22	0.9125	0.08125	0.8312499999999999	0.75296875	0.9	1.962894162157399	4.673520876012017	2.5839002789261775e-39	73	2.2147716676510092e-38	True	True
2	amr_23	0.9125	0.11875	0.79375	0.71546875	0.8625	1.8373706239826049	4.264267637190118	5.135001970397023e-35	73	1.8123536366107142e-34	True	True
2	vir_00	0.1	0.49375	-0.39375000000000004	-0.48125000000000007	-0.3	-0.9147948924578887	-2.1186743997778277	3.9314364707052505e-10	8	5.485725307960814e-10	True	True
2	vir_01	0.1125	0.475	-0.3625	-0.45625	-0.26249999999999996	-0.8366942381937973	-1.918944857562829	1.1539383697445319e-08	9	1.282153744160591e-08	True	True
2	vir_02	0.1125	0.51875	-0.40625000000000006	-0.50625	-0.30625	-0.9242238896285561	-2.0929743465909754	2.3218773160981602e-10	9	3.572118947843323e-10	True	True
2	vir_03	0.1	0.49375	-0.39375000000000004	-0.5	-0.29374999999999996	-0.9147948924578887	-2.1186743997778277	3.9314364707052505e-10	8	5.485725307960814e-10	True	True
2	vir_04	0.175	0.49375	-0.31875000000000003	-0.43124999999999997	-0.20921875000000015	-0.695084111181632	-1.498207299648749	1.3238312661218892e-06	14	1.3238312661218892e-06	True	True
2	vir_05	0.1125	0.5	-0.3875	-0.48749999999999993	-0.27796875000000015	-0.8867150949995676	-2.0184056510934667	1.1903767562980783e-09	9	1.5196299016571213e-09	True	True
2	vir_06	0.075	0.50625	-0.43124999999999997	-0.53125	-0.34671875000000013	-1.0284856193585488	-2.4638429470704533	4.710492001775958e-12	6	1.0467760003946574e-11	True	True
2	vir_07	0.1	0.525	-0.42500000000000004	-0.51875	-0.31546875000000013	-0.9773160748073825	-2.2429811918949962	2.8141640759285808e-11	8	5.822408432955685e-11	True	True
2	vir_08	0.0625	0.50625	-0.44375	-0.5375	-0.3529687500000001	-1.077936142054463	-2.6442305626030844	5.150917703823165e-13	5	1.404795737406318e-12	True	True
2	vir_09	0.075	0.48125	-0.40625	-0.49703125	-0.3125	-0.9784764991858367	-2.364428252986414	6.265046960990771e-11	6	1.1889683468441538e-10	True	True
2	vir_10	0.075	0.50625	-0.43124999999999997	-0.525	-0.33125	-1.0284856193585488	-2.4638429470704533	4.710492001775958e-12	6	1.0467760003946574e-11	True	True
2	vir_11	0.075	0.51875	-0.44375000000000003	-0.54375	-0.34375	-1.0534940884438138	-2.5135656439814307	1.9045335832355744e-12	6	4.761333958088936e-12	True	True
2	vir_12	0.1	0.55	-0.45000000000000007	-0.5437500000000001	-0.34671875000000013	-1.027462639163172	-2.342936388517613	2.1614985135588885e-12	8	5.187596432541332e-12	True	True
2	vir_13	0.0875	0.49375	-0.40625	-0.5	-0.31546875000000013	-0.9577018743851221	-2.257536387089995	1.005571310792729e-10	7	1.7238365327875352e-10	True	True
2	vir_14	0.1125	0.50625	-0.39375	-0.48453124999999997	-0.2904687500000001	-0.8992154205432911	-2.0432516496799975	6.049304454179985e-10	9	8.249051528427252e-10	True	True
2	vir_15	0.1	0.51875	-0.41875000000000007	-0.51875	-0.30921875000000015	-0.9648040126306009	-2.2180890938618667	6.539325907642846e-11	8	1.1889683468441538e-10	True	True
2	vir_16	0.125	0.46875	-0.34375	-0.43750000000000006	-0.23124999999999998	-0.7855213171849896	-1.7798537329670097	6.887056496059242e-08	10	7.003786267178891e-08	True	True
2	vir_17	0.1	0.50625	-0.40625	-0.5	-0.30624999999999997	-0.9397955435453359	-2.1683663969508893	1.5572491456788145e-10	8	2.5252688848845643e-10	True	True
