cluster	feature	p_c	p_rest	delta_p	delta_p_ci_lo	delta_p_ci_hi	cohens_h	log_OR	fisher_p	support	fisher_p_bh	bh_reject	is_defining_descriptive
0	amr_21	0.1	0.5	-0.4	-0.50328125	-0.2875	-0.9272952180016124	-2.1435203983643585	3.507543447690652e-10	8	4.67672459692087e-10	True	True
0	amr_22	0.125	0.525	-0.4	-0.5	-0.29671875000000014	-0.8980829357872512	-2.003698246185383	6.91699609427909e-10	10	8.469791135851946e-10	True	True
0	amr_23	0.0375	0.48125	-0.44375000000000003	-0.52828125	-0.34671875000000013	-1.1435267993684333	-3.0229462723664247	9.969105086814804e-14	3	2.300562712341878e-13	True	True
0	vir_00	0.9375	0.06875	0.86875	0.8	0.925	2.1056250388800573	5.184333921478091	1.3784445374396747e-43	75	4.135333612319024e-42	True	True
0	vir_01	0.9	0.1125	0.7875	0.7062499999999999	0.8595312499999999	1.8140103130011798	4.185091665988784	1.6756606073576283e-34	72	6.283727277591106e-34	True	True
0	vir_02	0.9125	0.10625	0.80625	0.7374999999999999	0.88125	1.8769442494809923	4.386516539946734	2.3053606488624057e-36	73	9.880117066553167e-36	True	True
0	vir_03	0.9	0.1375	0.7625	0.66546875	0.84375	1.7383296122891938	3.960875414781377	5.617618892161847e-32	72	1.8725396307206156e-31	True	True
0	vir_04	0.925	0.05625	0.86875	0.7937500000000001	0.93125	2.1078765357349116	5.208290774826851	5.173030387422608e-44	74	3.103818232453565e-42	True	True
0	vir_05	0.9	0.15	0.75	0.65921875	0.83125	1.7026927146123652	3.8611718954386913	8.304270912764207e-31	72	2.491281273829262e-30	True	True
0	vir_06	0.875	0.10625	0.76875	0.6687500000000001	0.8625	1.7548041285336273	4.008371606924952	5.985661006356941e-33	70	2.1125862375377436e-32	True	True
0	vir_07	0.9375	0.1	0.8375	0.7625	0.9032812499999998	1.9927310345123521	4.789303690662506	1.2445839706936518e-39	75	1.244583970693652e-38	True	True
0	vir_08	0.925	0.09375	0.83125	0.75296875	0.9	1.9644131320547014	4.678333011170269	4.7521439645638084e-39	74	4.0732662553404073e-38	True	True
0	vir_09	0.9375	0.125	0.8125	0.7375	0.875	1.9134978954922208	4.544167166645992	7.1389295187388486e-37	75	3.5694647593694244e-36	True	True
0	vir_10	0.9	0.0875	0.8125	0.71875	0.88125	1.8974974179304578	4.456397177394951	2.4810064367706545e-37	72	1.4886038620623927e-36	True	True
0	vir_11	0.925	0.1125	0.8125	0.73125	0.8875	1.902700388814393	4.480568216108349	6.4824621570271555e-37	74	3.535888449287539e-36	True	True
0	vir_12	0.075	0.5	-0.425	-0.5062500000000001	-0.3342187500000001	-1.0159852938148255	-2.4389969484839225	6.2622491981283615e-12	6	1.1741717246490677e-11	True	True
0	vir_13	0.0375	0.5125	-0.475	-0.5625	-0.38749999999999996	-1.2060381988967828	-3.147214636416206	2.8164005426314586e-15	3	7.347131850342936e-15	True	True
0	vir_14	0.1375	0.50625	-0.36874999999999997	-0.475	-0.26249999999999996	-0.8235347198313052	-1.8238257157880728	1.1112881394014702e-08	11	1.2347645993349668e-08	True	True
0	vir_15	0.1125	0.50625	-0.39375	-0.5	-0.28125	-0.8992154205432911	-2.0432516496799975	6.049304454179985e-10	9	7.722516324485087e-10	True	True
0	vir_16	0.1375	0.4875	-0.35	-0.45625	-0.23421875000000014	-0.7860317893882203	-1.7492800486492694	4.909524592282952e-08	11	5.167920623455739e-08	True	True
0	vir_17	0.05	0.4875	-0.4375	-0.5375	-0.35	-1.094766910099273	-2.7835136755039436	5.519404695214411e-13	4	1.1419457990098781e-12	True	True
0	vir_18	0.125	0.4875	-0.3625	-0.46874999999999994	-0.26249999999999996	-0.8230594740821197	-1.8545377841024726	1.5955788429688405e-08	10	1.7095487603237577e-08	True	True
0	vir_19	0.0375	0.475	-0.4375	-0.51875	-0.35	-1.1310147371916517	-2.998054174333295	1.2458341798298758e-13	3	2.66964467106402e-13	True	True
0	vir_20	0.1	0.5	-0.4	-0.5	-0.29375	-0.9272952180016124	-2.1435203983643585	3.507543447690652e-10	8	4.67672459692087e-10	True	True
0	vir_21	0.075	0.54375	-0.46874999999999994	-0.5625	-0.36875	-1.103597333904653	-2.6133503356287	1.14958047297862e-13	6	2.5546232732858217e-13	True	True
0	vir_22	0.1	0.51875	-0.41875000000000007	-0.51875	-0.32171875000000016	-0.9648040126306009	-2.2180890938618667	6.539325907642846e-11	8	1.006050139637361e-10	True	True
0	vir_23	0.025	0.53125	-0.50625	-0.59375	-0.42171875000000014	-1.3157766592998668	-3.571191612601943	3.832128627650127e-17	2	1.0948938936143221e-16	True	False
0	vir_24	0.1	0.51875	-0.41875000000000007	-0.51875	-0.31875	-0.9648040126306009	-2.2180890938618667	6.539325907642846e-11	8	1.006050139637361e-10	True	True
0	vir_25	0.025	0.5	-0.475	-0.5625	-0.39375	-1.2532358975033753	-3.4468078929142076	8.699827649813135e-16	2	2.3726802681308553e-15	True	False
0	vir_26	0.0625	0.53125	-0.46875	-0.57203125	-0.3717187500000001	-1.1279765783072309	-2.743768283704289	6.445239428080885e-14	5	1.5468574627394124e-13	True	True
0	vir_27	0.05	0.53125	-0.48125	-0.5687500000000001	-0.3875	-1.1823102767951257	-2.9575970637439517	5.108907537830721e-15	4	1.2772268844576803e-14	True	True
0	vir_28	0.1125	0.525	-0.41250000000000003	-0.5125	-0.30625	-0.9367359518053376	-2.117866444624105	1.1539874314176348e-10	9	1.6887620947575145e-10	True	True
0	vir_29	0.0875	0.48125	-0.39375000000000004	-0.48750000000000004	-0.28125	-0.9326934052998571	-2.2078136901790177	2.4329748555320903e-10	7	3.4756783650458435e-10	True	True
0	vir_30	0.1	0.53125	-0.43125	-0.525	-0.3375	-0.9898359797981037	-2.2679041180520936	1.3167307227331086e-11	8	2.194551204555181e-11	True	True
0	vir_31	0.1	0.4875	-0.38749999999999996	-0.48453124999999997	-0.2875	-0.902292613102251	-2.093820729812086	8.00471222845526e-10	8	9.605654674146313e-10	True	True
0	vir_32	0.15	0.4625	-0.3125	-0.41874999999999996	-0.19999999999999998	-0.7003270055340364	-1.5517598124076044	1.022531063410334e-06	12	1.0398620983833905e-06	True	True
0	vir_33	0.0875	0.51875	-0.43125	-0.52828125	-0.33125	-1.0077109945578342	-2.3569510811740346	8.059308352558858e-12	7	1.3815957175815185e-11	True	True
0	vir_34	0.0625	0.48125	-0.41875	-0.50625	-0.3125	-1.0279270218817507	-2.5448158685190454	6.56946444978406e-12	5	1.19444808177892e-11	True	True
0	vir_35	0.0875	0.51875	-0.43125	-0.51875	-0.325	-1.0077109945578342	-2.3569510811740346	8.059308352558858e-12	7	1.3815957175815185e-11	True	True
1	amr_00	0.0875	0.50625	-0.41874999999999996	-0.51875	-0.31875	-0.9827025254725693	-2.307228384263057	2.2503431333761897e-11	7	3.750571888960316e-11	True	True
1	amr_01	0.1	0.50625	-0.40625	-0.5125	-0.30000000000000004	-0.9397955435453359	-2.1683663969508893	1.5572491456788145e-10	8	2.1235215622892927e-10	True	True
1	amr_02	0.075	0.5	-0.425	-0.5187499999999999	-0.33125	-1.0159852938148255	-2.4389969484839225	6.2622491981283615e-12	6	1.1741717246490677e-11	True	True
1	amr_03	0.075	0.58125	-0.5062500000000001	-0.6	-0.4092187500000002	-1.1792090973312397	-2.7648307869000797	2.026231288110068e-15	6	5.789232251743051e-15	True	True
1	amr_04	0.0625	0.50625	-0.44375	-0.54375	-0.34375	-1.077936142054463	-2.6442305626030844	5.150917703823165e-13	5	1.1886733162668845e-12	True	True
1	amr_05	0.1	0.4875	-0.38749999999999996	-0.48124999999999996	-0.29671875000000014	-0.902292613102251	-2.093820729812086	8.00471222845526e-10	8	9.80168844300644e-10	True	True
1	amr_06	0.1125	0.4875	-0.375	-0.4625	-0.26875000000000004	-0.8617124901002061	-1.9687059825411943	2.9610943785799383e-09	9	3.4836404453881628e-09	True	True
1	amr_07	0.075	0.4875	-0.4125	-0.50625	-0.31875	-0.9909826889154639	-2.38929727993165	2.689744775448695e-11	6	4.361748284511397e-11	True	True
1	amr_08	0.875	0.10625	0.76875	0.6812499999999999	0.8470312499999998	1.7548041285336273	4.008371606924952	5.985661006356941e-33	70	1.9952203354523135e-32	True	True
1	amr_09	0.875	0.1125	0.7625	0.675	0.83125	1.7347771739810485	3.9458087202791714	2.7381105376259177e-32	70	8.646664855660794e-32	True	True
1	amr_10	0.8875	0.14375	0.7437499999999999	0.64046875	0.8250000000000001	1.6797698076254683	3.7850291470499795	2.7060121558370318e-30	71	8.118036467511095e-30	True	True
1	amr_11	0.8875	0.10625	0.78125	0.7	0.85625	1.7934571445517138	4.122539805363674	4.839753112392219e-34	71	1.7081481573149006e-33	True	True
1	amr_12	0.9375	0.1	0.8375	0.7654687499999999	0.9	1.9927310345123521	4.789303690662506	1.2445839706936518e-39	75	1.8668759560404777e-38	True	True
1	amr_13	0.8875	0.09375	0.79375	0.7124999999999999	0.8720312499999998	1.8351429332394433	4.257741713779813	1.9365671062945516e-35	71	8.938002029051776e-35	True	True
1	amr_14	0.9375	0.125	0.8125	0.7375	0.88125	1.9134978954922208	4.544167166645992	7.1389295187388486e-37	75	3.5694647593694244e-36	True	True
1	amr_15	0.9	0.0875	0.8125	0.73125	0.8875	1.8974974179304578	4.456397177394951	2.4810064367706545e-37	72	1.3532762382385389e-36	True	True
1	amr_16	0.0625	0.49375	-0.43125	-0.525	-0.34671875000000013	-1.0529354909670157	-2.594538565430023	2.6463366933531416e-12	5	5.670721485756732e-12	True	True
1	amr_17	0.0875	0.48125	-0.39375000000000004	-0.5	-0.27796875000000015	-0.9326934052998571	-2.2078136901790177	2.4329748555320903e-10	7	3.173445463737509e-10	True	True
1	amr_18	0.1	0.5125	-0.4125	-0.5125	-0.32796875000000014	-0.9522978229009732	-2.1932200669166306	7.453587958312731e-11	8	1.1180381937469095e-10	True	True
1	amr_19	0.1375	0.48125	-0.34375	-0.45953125	-0.24046875000000015	-0.773525599658593	-1.7244110217040336	9.195109474660312e-08	11	9.679062604905592e-08	True	True
1	amr_20	0.05	0.5375	-0.4875	-0.5875	-0.39375	-1.1948400060753508	-2.982558632608536	2.2950190615636755e-15	4	6.25914289517366e-15	True	True
1	amr_21	0.1	0.5	-0.4	-0.5	-0.29374999999999996	-0.9272952180016124	-2.1435203983643585	3.507543447690652e-10	8	4.477715039605088e-10	True	True
1	amr_22	0.1875	0.49375	-0.30625	-0.41875000000000007	-0.18125	-0.6626312073933082	-1.4163641201294745	3.231870336972282e-06	15	3.231870336972282e-06	True	True
1	amr_23	0.125	0.4375	-0.3125	-0.41250000000000003	-0.20296875000000014	-0.7227342478134157	-1.6545003117670878	5.846449294590904e-07	10	5.945541655516174e-07	True	True
1	vir_00	0.0625	0.50625	-0.44375	-0.5375	-0.35	-1.077936142054463	-2.6442305626030844	5.150917703823165e-13	5	1.1886733162668845e-12	True	True
1	vir_01	0.15	0.4875	-0.3375	-0.44078125	-0.20625	-0.7503948917113917	-1.6514054324076515	2.2889224986347705e-07	12	2.3678508606566592e-07	True	True
1	vir_02	0.125	0.5	-0.375	-0.47500000000000003	-0.275	-0.8480620789814811	-1.9042374526547454	7.431266575669901e-09	10	8.256962861855447e-09	True	True
1	vir_03	0.1	0.5375	-0.4375	-0.5375	-0.33749999999999997	-1.0023657090783287	-2.292865686916678	1.1234049164756569e-11	8	2.0425543935921033e-11	True	True
1	vir_04	0.05	0.49375	-0.44375000000000003	-0.53125	-0.35921875000000014	-1.1072691894549107	-2.8083673454696854	2.338673172530983e-13	4	6.100886537037347e-13	True	True
1	vir_05	0.1	0.55	-0.45000000000000007	-0.5437500000000001	-0.35	-1.027462639163172	-2.342936388517613	2.1614985135588885e-12	8	4.803330030130863e-12	True	True
1	vir_06	0.1125	0.4875	-0.375	-0.47500000000000003	-0.2625	-0.8617124901002061	-1.9687059825411943	2.9610943785799383e-09	9	3.4836404453881628e-09	True	True
1	vir_07	0.0875	0.525	-0.4375	-0.53453125	-0.33749999999999997	-1.0202230567346158	-2.381843179207164	3.872514555820632e-12	7	7.745029111641264e-12	True	True
1	vir_08	0.0875	0.5125	-0.42499999999999993	-0.51875	-0.33125	-0.9952048048282066	-2.332082054228799	1.8168072393672972e-11	7	3.114526696058224e-11	True	True
1	vir_09	0.1125	0.5375	-0.425	-0.53125	-0.3279687500000001	-0.961785586076284	-2.1677509396457864	4.205555193991719e-11	9	6.640350306302714e-11	True	True
1	vir_10	0.075	0.5	-0.425	-0.53125	-0.33125000000000004	-1.0159852938148255	-2.4389969484839225	6.2622491981283615e-12	6	1.1741717246490677e-11	True	True
1	vir_11	0.0875	0.53125	-0.44375	-0.5375	-0.34046875000000015	-1.032742961725337	-2.406766105364262	3.035550691752385e-12	7	6.2804497070739e-12	True	True
1	vir_12	0.9125	0.08125	0.8312499999999999	0.75625	0.90625	1.962894162157399	4.673520876012017	2.5839002789261775e-39	73	3.100680334711413e-38	True	True
1	vir_13	0.9	0.08125	0.81875	0.72796875	0.8875000000000001	1.9199871802301653	4.534658888699849	4.2551742227460494e-38	72	2.8367828151640327e-37	True	True
1	vir_14	0.9125	0.11875	0.79375	0.7062499999999999	0.8625	1.8373706239826049	4.264267637190118	5.135001970397023e-35	73	2.0540007881588094e-34	True	True
1	vir_15	0.95	0.0875	0.8624999999999999	0.79671875	0.9249999999999999	2.0899717149274792	5.146090123086809	1.526557960579653e-42	76	9.159347763477918e-41	True	True
1	vir_16	0.925	0.09375	0.83125	0.7625	0.8999999999999999	1.9644131320547014	4.678333011170269	4.7521439645638084e-39	74	4.752143964563808e-38	True	True
1	vir_17	0.8875	0.06875	0.81875	0.73421875	0.8907812499999999	1.926904317368885	4.583355008555004	1.5717677918339138e-38	71	1.3472295358576404e-37	True	True
1	vir_18	0.8875	0.10625	0.78125	0.69671875	0.8624999999999999	1.7934571445517138	4.122539805363674	4.839753112392219e-34	71	1.7081481573149006e-33	True	True
1	vir_19	0.85	0.06875	0.78125	0.69375	0.8625	1.8155867189800707	4.266054458421461	3.158955921730265e-35	68	1.3538382521701133e-34	True	True
1	vir_20	0.9375	0.08125	0.85625	0.78421875	0.9187500000000001	2.058127778739293	5.010523054352045	6.337499987368192e-42	75	1.9012499962104576e-40	True	True
1	vir_21	0.9375	0.1125	0.825	0.74671875	0.8907812499999999	1.9521509115103073	4.66095583164098	3.252891530647937e-38	75	2.439668647985953e-37	True	True
1	vir_22	0.925	0.10625	0.8187500000000001	0.73125	0.8875000000000001	1.9227273433669718	4.5431311027541295	1.3206925045933085e-37	74	7.924155027559852e-37	True	True
1	vir_23	0.925	0.08125	0.84375	0.7625	0.9157812499999999	2.0086772560433785	4.830135438819413	1.3790532601818995e-40	74	2.7581065203637988e-39	True	True
1	vir_24	0.125	0.50625	-0.38125	-0.47500000000000003	-0.2717187500000001	-0.8605624045252046	-1.929083451241276	3.4471027097257893e-09	10	3.977426203529757e-09	True	True
1	vir_25	0.1125	0.45625	-0.34375	-0.44078124999999996	-0.23125	-0.7991030549097394	-1.8440522639486892	4.99266153269617e-08	9	5.349280213603039e-08	True	True
1	vir_26	0.125	0.5	-0.375	-0.48125	-0.28125	-0.8480620789814811	-1.9042374526547454	7.431266575669901e-09	10	8.256962861855447e-09	True	True
1	vir_27	0.0875	0.5125	-0.42499999999999993	-0.51578125	-0.32499999999999996	-0.9952048048282066	-2.332082054228799	1.8168072393672972e-11	7	3.114526696058224e-11	True	True
1	vir_28	0.1125	0.525	-0.41250000000000003	-0.51578125	-0.3125	-0.9367359518053376	-2.117866444624105	1.1539874314176348e-10	9	1.6102150205827462e-10	True	True
1	vir_29	0.0875	0.48125	-0.39375000000000004	-0.49703125	-0.30625	-0.9326934052998571	-2.2078136901790177	2.4329748555320903e-10	7	3.173445463737509e-10	True	True
1	vir_30	0.1125	0.525	-0.41250000000000003	-0.5062500000000001	-0.3125	-0.9367359518053376	-2.117866444624105	1.1539874314176348e-10	9	1.6102150205827462e-10	True	True
1	vir_31	0.0875	0.49375	-0.40625	-0.5	-0.31875	-0.9577018743851221	-2.257536387089995	1.005571310792729e-10	7	1.4715677718917986e-10	True	True
1	vir_32	0.0625	0.50625	-0.44375	-0.5375	-0.35	-1.077936142054463	-2.6442305626030844	5.150917703823165e-13	5	1.1886733162668845e-12	True	True
1	vir_33	0.1	0.5125	-0.4125	-0.50953125	-0.2967187500000001	-0.9522978229009732	-2.1932200669166306	7.453587958312731e-11	8	1.1180381937469095e-10	True	True
1	vir_34	0.0875	0.46875	-0.38125	-0.475	-0.28125	-0.9076614381323543	-2.157998665988791	6.220743942425702e-10	7	7.775929928032127e-10	True	True
1	vir_35	0.1375	0.49375	-0.35625	-0.45625000000000004	-0.25625	-0.798534068743858	-1.7741337186150112	4.329818579660624e-08	11	4.723438450538862e-08	True	True
2	amr_00	0.1	0.5	-0.4	-0.4875	-0.30624999999999997	-0.9272952180016124	-2.1435203983643585	3.507543447690652e-10	8	5.132990411254613e-10	True	True
2	amr_01	0.1125	0.5	-0.3875	-0.4875	-0.27796875000000015	-0.8867150949995676	-2.0184056510934667	1.1903767562980783e-09	9	1.5196299016571213e-09	True	True
2	amr_02	0.075	0.5	-0.425	-0.52203125	-0.325	-1.0159852938148255	-2.4389969484839225	6.2622491981283615e-12	6	1.2120482318958118e-11	True	True
2	amr_03	0.2	0.51875	-0.31875000000000003	-0.43750000000000006	-0.20625000000000002	-0.6810099034222731	-1.4378735383927004	1.8069097966750103e-06	16	1.837535386449163e-06	True	True
2	amr_04	0.0875	0.49375	-0.40625	-0.5062500000000001	-0.3125	-0.9577018743851221	-2.257536387089995	1.005571310792729e-10	7	1.5470327858349676e-10	True	True
2	amr_05	0.1125	0.48125	-0.36875	-0.46578125	-0.26875	-0.8492063003705789	-1.9438369555959585	5.6865502350961365e-09	9	6.690059100113102e-09	True	True
2	amr_06	0.075	0.50625	-0.43124999999999997	-0.5375000000000001	-0.3375	-1.0284856193585488	-2.4638429470704533	4.710492001775958e-12	6	9.745845520915775e-12	True	True
2	amr_07	0.0625	0.49375	-0.43125	-0.5187499999999999	-0.33749999999999997	-1.0529354909670157	-2.594538565430023	2.6463366933531416e-12	5	5.880748207451426e-12	True	True
2	amr_08	0.1125	0.4875	-0.375	-0.48125000000000007	-0.2625	-0.8617124901002061	-1.9687059825411943	2.9610943785799383e-09	9	3.553313254295926e-09	True	True
2	amr_09	0.0375	0.53125	-0.49375	-0.5875	-0.4125	-1.2435763557939132	-3.221898687551669	3.8390985160274215e-16	3	1.096885290293549e-15	True	True
2	amr_10	0.1625	0.50625	-0.34375	-0.44375	-0.23421875000000011	-0.7534650277467436	-1.634283911020631	1.4994134780313588e-07	13	1.6065144407478845e-07	True	True
2	amr_11	0.1125	0.49375	-0.38125000000000003	-0.47828125	-0.275	-0.8742147694558439	-1.9935596525069361	2.491260714598302e-09	9	3.050523323997921e-09	True	True
2	amr_12	0.1	0.51875	-0.41875000000000007	-0.51875	-0.31875	-0.9648040126306009	-2.2180890938618667	6.539325907642846e-11	8	1.0898876512738077e-10	True	True
2	amr_13	0.05	0.5125	-0.46249999999999997	-0.55	-0.38125	-1.1447721198979952	-2.8829130126084888	3.585087477127676e-14	4	9.352402114246111e-14	True	True
2	amr_14	0.1125	0.5375	-0.425	-0.5125000000000001	-0.3279687500000001	-0.961785586076284	-2.1677509396457864	4.205555193991719e-11	9	7.209523189700091e-11	True	True
2	amr_15	0.0875	0.49375	-0.40625	-0.5	-0.30624999999999997	-0.9577018743851221	-2.257536387089995	1.005571310792729e-10	7	1.5470327858349676e-10	True	True
2	amr_16	0.875	0.0875	0.7875	0.7000000000000001	0.86875	1.8182642789103265	4.217114231685339	4.675400980655547e-35	70	1.8701603922622189e-34	True	True
2	amr_17	0.9	0.075	0.8250000000000001	0.7374999999999999	0.89375	1.9432805118164374	4.618376712298857	6.854173908481465e-39	72	5.875006207269827e-38	True	True
2	amr_18	0.95	0.0875	0.8624999999999999	0.79375	0.9220312499999999	2.0899717149274792	5.146090123086809	1.526557960579653e-42	76	3.0531159211593057e-41	True	True
2	amr_19	0.85	0.125	0.725	0.6375	0.825	1.6234595755922343	3.625887703589362	5.316307980563042e-29	68	1.6788340991251714e-28	True	True
2	amr_20	0.95	0.0875	0.8624999999999999	0.79375	0.925	2.0899717149274792	5.146090123086809	1.526557960579653e-42	76	3.0531159211593057e-41	True	True
2	amr_21	0.9	0.1	0.8	0.71546875	0.86875	1.8545904360032246	4.313439525010311	7.122813287523524e-36	72	3.88517088410374e-35	True	True
2	amr_22	0.8625	0.15625	0.70625	0.6187499999999999	0.7907812499999999	1.5690751597138175	3.469272905356917	3.827943570331204e-27	69	1.1483830710993614e-26	True	True
2	amr_23	0.8375	0.08125	0.75625	0.65625	0.8407812499999998	1.7336566644315732	4.000576402769591	1.165384911327829e-32	67	4.113123216451161e-32	True	True
2	vir_00	0.075	0.5	-0.425	-0.5157812500000001	-0.325	-1.0159852938148255	-2.4389969484839225	6.2622491981283615e-12	6	1.2120482318958118e-11	True	True
2	vir_01	0.075	0.525	-0.45	-0.5437500000000001	-0.35296875000000016	-1.0660061506205953	-2.5384577420145606	7.654593169089347e-13	6	1.7664445774821569e-12	True	True
2	vir_02	0.0875	0.51875	-0.43125	-0.5375	-0.32796875000000014	-1.0077109945578342	-2.3569510811740346	8.059308352558858e-12	7	1.5111203161047858e-11	True	True
2	vir_03	0.175	0.5	-0.325	-0.44375	-0.19999999999999998	-0.7075844367253558	-1.5230532982352798	7.315898744022037e-07	14	7.568171114505556e-07	True	True
2	vir_04	0.0625	0.4875	-0.425	-0.5125	-0.31875	-1.040433211611378	-2.569684895464281	3.1100075856532218e-12	5	6.664301969256904e-12	True	True
2	vir_05	0.2	0.5	-0.3	-0.41875	-0.19671875000000014	-0.6435011087932846	-1.363304842895192	6.501696601176061e-06	16	6.501696601176061e-06	True	True
2	vir_06	0.1	0.49375	-0.39375000000000004	-0.49375	-0.3	-0.9147948924578887	-2.1186743997778277	3.9314364707052505e-10	8	5.616337815293215e-10	True	True
2	vir_07	0.1125	0.5125	-0.39999999999999997	-0.49703125	-0.29375	-0.9117176998989284	-2.0681053196457393	5.001860387123191e-10	9	6.820718709713443e-10	True	True
2	vir_08	0.1	0.50625	-0.40625	-0.50625	-0.3	-0.9397955435453359	-2.1683663969508893	1.5572491456788145e-10	8	2.335873718518222e-10	True	True
2	vir_09	0.1375	0.525	-0.3875	-0.4875	-0.26875	-0.8610552510933518	-1.89844051073218	2.345988947222315e-09	11	2.9324861840278936e-09	True	True
2	vir_10	0.1	0.4875	-0.38749999999999996	-0.47828125	-0.27796875000000015	-0.902292613102251	-2.093820729812086	8.00471222845526e-10	8	1.0440928993637295e-09	True	True
2	vir_11	0.1375	0.50625	-0.36874999999999997	-0.47828125	-0.26249999999999996	-0.8235347198313052	-1.8238257157880728	1.1112881394014702e-08	11	1.2822555454632347e-08	True	True
2	vir_12	0.0875	0.49375	-0.40625	-0.5	-0.3	-0.9577018743851221	-2.257536387089995	1.005571310792729e-10	7	1.5470327858349676e-10	True	True
2	vir_13	0.125	0.46875	-0.34375	-0.45	-0.23750000000000002	-0.7855213171849896	-1.7798537329670097	6.887056496059242e-08	10	7.513152541155537e-08	True	True
2	vir_14	0.1	0.525	-0.42500000000000004	-0.525	-0.33125	-0.9773160748073825	-2.2429811918949962	2.8141640759285808e-11	8	4.966171898697495e-11	True	True
2	vir_15	0.0625	0.53125	-0.46875	-0.5532812500000001	-0.3625	-1.1279765783072309	-2.743768283704289	6.445239428080885e-14	5	1.6113098570202215e-13	True	True
2	vir_16	0.05	0.53125	-0.48125	-0.5687500000000001	-0.38421875000000016	-1.1823102767951257	-2.9575970637439517	5.108907537830721e-15	4	1.3933384194083785e-14	True	True
2	vir_17	0.0875	0.46875	-0.38125	-0.47828125	-0.28125	-0.9076614381323543	-2.157998665988791	6.220743942425702e-10	7	8.294325256567602e-10	True	True
2	vir_18	0.0875	0.50625	-0.41874999999999996	-0.5125	-0.32499999999999996	-0.9827025254725693	-2.307228384263057	2.2503431333761897e-11	7	4.091532969774891e-11	True	True
